"Ref","SpID","Grupo.taxon√≥mico","Familia","Genero.x","Especie.x","Habito","Origen","Regiones_Biogeograficas","Elevacion_Minima","Elevacion_Maxima","Comestible_humano","Alimento_animal","Artesanal","Cultural","Forraje","Medicinal","Ornamental","Toxico","Construccion","Combustible","Ecologico","Fijador_de_N2","Proteccion_suelos","Proteccion_agua","Cerca_viva","Industrial","TÌtulo","Region","Cita"
14,6725,"Magnolidae","MYRISTICACEAE","Iryanthera","Iryanthera macrophylla","√å¬Årbol","Nativa","Amazonia","200m","220m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,6675,"Rosidas","MORACEAE","Perebea","Perebea mollis","√å¬Årbol","Nativa","Amazonia  Guayana y Serrania de La Macarena","100m","300m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,2636,"Rosidas","COMBRETACEAE","Terminalia","Terminalia amazonia","√å¬Årbol","Nativa","Amazonia  Andes  Llanura del Caribe  Orinoquia  Pacifico  Valle del Magdalena","100m","2000m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,6752,"Magnolidae","MYRISTICACEAE","Virola","Virola duckei","√å¬Årbol","Nativa","Amazonia  Pacifico","100m","300m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,319,"Magnolidae","ANNONACEAE","Duguetia","Duguetia quitarensis","√å¬Årbol","Nativa","Amazonia  Orinoquia","200m","600m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,3855,"Rosidas","FABACEAE","Machaerium","Machaerium inundatum","Arbolito  Trepadora","Nativa","Amazonia  Andes  Orinoquia","90m","1320m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,3371,"Rosidas","EUPHORBIACEAE","Nealchornea","Nealchornea yapurensis","√å¬Årbol","Nativa","Amazonia","100m","300m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,1726,"Asteridas","BIGNONIACEAE","Handroanthus","Handroanthus serratifolius","Arbusto  Arbolito  √å¬Årbol","Nativa","Amazonia  Llanura del Caribe  Orinoquia  Valle del Magdalena","80m","350m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,4533,"Rosidas","HYPERICACEAE","Vismia","Vismia macrophylla","Arbusto  Arbolito  √å¬Årbol","Nativa","Amazonia  Andes  Orinoquia  Valle del Magdalena","5m","1400m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,3331,"Rosidas","EUPHORBIACEAE","Hura","Hura crepitans","√å¬Årbol","Nativa","Amazonia  Andes  Llanura del Caribe  Orinoquia  Pacifico","0m","1550m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,4198,"Rosidas","FABACEAE","Vatairea","Vatairea guianensis","√å¬Årbol","Nativa","Amazonia","150m","200m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,3696,"Rosidas","FABACEAE","Hymenaea","Hymenaea oblongifolia","√å¬Årbol","Nativa","Amazonia  Guayana y Serrania de La Macarena  Llanura del Caribe  Orinoquia  Pacifico  Valle del Magdalena","5m","600m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,6734,"Magnolidae","MYRISTICACEAE","Iryanthera","Iryanthera tricornis","Arbolito  √å¬Årbol","Nativa","Amazonia  Guayana y Serrania de La Macarena  Valle del Magdalena","200m","275m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,2156,"Rosidas","CARYOCARACEAE","Anthodiscus","Anthodiscus amazonicus","√å¬Årbol","Nativa","Amazonia  Guayana y Serrania de La Macarena","100m","100m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,469,"Magnolidae","ANNONACEAE","Xylopia","Xylopia cuspidata","Arbolito","Nativa","Amazonia","100m","300m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,4722,"Magnolidae","LAURACEAE","Endlicheria","Endlicheria anomala","√å¬Årbol","Nativa","Amazonia  Andes  Orinoquia","100m","1400m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,1899,"Rosidas","BURSERACEAE","Trattinnickia","Trattinnickia peruviana","√å¬Årbol","Nativa","Amazonia  Pacifico","100m","600m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,491,"Asteridas","APOCYNACEAE","Aspidosperma","Aspidosperma darienense","√å¬Årbol","Nativa","Amazonia  Guayana y Serrania de La Macarena  Llanura del Caribe  Orinoquia","200m","200m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,8025,"Asteridas","RUBIACEAE","Calycophyllum","Calycophyllum megistocaulum","Arbolito  √å¬Årbol","Nativa","Amazonia  Guayana y Serrania de La Macarena","120m","250m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,4773,"Magnolidae","LAURACEAE","Licaria","Licaria macrophylla","√å¬Årbol","Nativa","Amazonia","400m","800m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,301,"Magnolidae","ANNONACEAE","Diclinanona","Diclinanona calycina","√å¬Årbol","Nativa","Amazonia","100m","300m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,6736,"Magnolidae","MYRISTICACEAE","Osteophloeum","Osteophloeum platyspermum","√å¬Årbol","Nativa","Amazonia  Guayana y Serrania de La Macarena  Pacifico  Valle del Magdalena","2m","770m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,9231,"Rosidas","SAPINDACEAE","Matayba","Matayba elegans","√å¬Årbol","Nativa","Amazonia  Andes  Guayana y Serrania de La Macarena  Orinoquia  Pacifico  Valle del Magdalena","50m","2450m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,9422,"Rosidas","SIMAROUBACEAE","Simarouba","Simarouba amara","Arbolito  √å¬Årbol","Nativa","Amazonia  Andes  Guayana y Serrania de La Macarena  Islas Caribenas  Orinoquia  Pacifico  Valle del Magdalena","0m","1850m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,473,"Magnolidae","ANNONACEAE","Xylopia","Xylopia frutescens","Arbolito  √å¬Årbol","Nativa","Andes  Valle del Cauca","70m","1000m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,4943,"Asteridas","LECYTHIDACEAE","Eschweilera","Eschweilera alata","√å¬Årbol","Nativa","Amazonia","190m","190m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,3236,"Rosidas","EUPHORBIACEAE","Conceveiba","Conceveiba terminalis","√å¬Årbol","Nativa","Amazonia  Orinoquia","80m","200m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,2617,"Rosidas","COMBRETACEAE","Buchenavia","Buchenavia oxycarpa","√å¬Årbol","Nativa","Amazonia  Guayana y Serrania de La Macarena","100m","100m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,8027,"Asteridas","RUBIACEAE","Calycophyllum","Calycophyllum spruceanum","√å¬Årbol","Nativa","Amazonia","100m","380m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,4948,"Asteridas","LECYTHIDACEAE","Eschweilera","Eschweilera bracteosa","√å¬Årbol","Nativa","Amazonia","200m","200m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,450,"Magnolidae","ANNONACEAE","Unonopsis","Unonopsis floribunda","Arbolito  √å¬Årbol","Nativa","Amazonia  Pacifico","5m","300m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,7623,"Gimnospermas","PODOCARPACEAE","Podocarpus","Podocarpus guatemalensis","√å¬Årbol","Nativa","Andes  Pacifico  Valle del Magdalena","0m","1200m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,3116,"SuperAsteridas","ERYTHROPALACEAE","Heisteria","Heisteria barbata","√å¬Årbol","Nativa","Amazonia  Guayana y Serrania de La Macarena","0m","200m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,1813,"Rosidas","BURSERACEAE","Dacryodes","Dacryodes chimantensis","√å¬Årbol","Nativa","Amazonia  Guayana y Serrania de La Macarena","50m","200m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,3538,"Rosidas","FABACEAE","Cedrelinga","Cedrelinga cateniformis","√å¬Årbol","Nativa","Amazonia  Guayana y Serrania de La Macarena","50m","250m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,4737,"Magnolidae","LAURACEAE","Endlicheria","Endlicheria formosa","√å¬Årbol","Nativa","Amazonia  Andes","100m","1700m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,476,"Magnolidae","ANNONACEAE","Xylopia","Xylopia micans","√å¬Årbol","Nativa","Amazonia","180m","180m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,245,"Magnolidae","ANNONACEAE","Annona","Annona cuspidata","√å¬Årbol","Nativa","Amazonia","100m","300m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,3229,"Rosidas","EUPHORBIACEAE","Conceveiba","Conceveiba guianensis","√å¬Årbol","Nativa","Amazonia","200m","500m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,4979,"Asteridas","LECYTHIDACEAE","Eschweilera","Eschweilera tessmannii","√å¬Årbol","Nativa","Amazonia","200m","200m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,461,"Magnolidae","ANNONACEAE","Unonopsis","Unonopsis stipitata","Arbusto  √å¬Årbol","Nativa","Amazonia","50m","300m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,6767,"Magnolidae","MYRISTICACEAE","Virola","Virola peruviana","√å¬Årbol","Nativa","Amazonia  Andes  Guayana y Serrania de La Macarena  Orinoquia","100m","1100m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,3957,"Rosidas","FABACEAE","Myroxylon","Myroxylon balsamum","Arbusto  Arbolito  √å¬Årbol","Nativa y cultivada","Amazonia  Andes  Llanura del Caribe  Orinoquia  Valle del Cauca  Valle del Magdalena","15m","1600m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,5399,"Rosidas","MALVACEAE","Matisia","Matisia malacocalyx","√å¬Årbol","Nativa","Amazonia","50m","500m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,9323,"Asteridas","SAPOTACEAE","Pouteria","Pouteria cladantha","√å¬Årbol","Nativa","Amazonia  Guayana y Serrania de La Macarena  Valle del Magdalena","80m","800m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,342,"Magnolidae","ANNONACEAE","Guatteria","Guatteria atabapensis","√å¬Årbol","Nativa","Amazonia","300m","300m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,1729,"Asteridas","BIGNONIACEAE","Jacaranda","Jacaranda copaia","Arbolito  √å¬Årbol","Nativa","Amazonia  Andes  Llanura del Caribe  Orinoquia  Pacifico  Valle del Magdalena","80m","1450m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,6687,"Rosidas","MORACEAE","Sorocea","Sorocea muriculata","Arbusto  Arbolito  √å¬Årbol","Nativa","Amazonia  Andes  Guayana y Serrania de La Macarena  Orinoquia","100m","1000m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,1944,"Rosidas","CALOPHYLLACEAE","Caraipa","Caraipa densifolia","√å¬Årbol","Nativa","Amazonia  Guayana y Serrania de La Macarena","220m","500m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,2623,"Rosidas","COMBRETACEAE","Buchenavia","Buchenavia viridiflora","Arbusto  √å¬Årbol","Nativa","Amazonia","200m","200m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,6481,"Rosidas","MELIACEAE","Guarea","Guarea guidonia","Arbolito  √å¬Årbol","Nativa","Amazonia  Andes  Guayana y Serrania de La Macarena  Llanura del Caribe  Valle del Cauca  Valle del Magdalena","0m","1400m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,4861,"Magnolidae","LAURACEAE","Ocotea","Ocotea quixos","√å¬Årbol","Nativa","Amazonia","m","m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,3641,"Rosidas","FABACEAE","Dipteryx","Dipteryx odorata","√å¬Årbol","Nativa","Amazonia","240m","240m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,6679,"Rosidas","MORACEAE","Pseudolmedia","Pseudolmedia laevigata","Arbolito  √å¬Årbol","Nativa","Amazonia  Andes  Llanura del Caribe  Pacifico","10m","1100m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,1941,"Rosidas","CALOPHYLLACEAE","Calophyllum","Calophyllum longifolium","Arbusto  √å¬Årbol","Nativa","Amazonia  Guayana y Serrania de La Macarena  Pacifico","0m","220m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
14,4169,"Rosidas","FABACEAE","Tachigali","Tachigali paniculata","√å¬Årbol","Nativa","Amazonia","100m","200m",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Manual de indentificacion de especies maderables objeto de comercio en la amazonia colombiana","Amazonas","Camacho, R. L., & Lopez, D. C. (2002). Manual de identificacion de especies maderables objeto de comercio en la Amazonia colombiana. Instituto Amazonico de Investigaciones Cienti≠ficas"" SINCHI""."
